Store,Dept,Date,Weekly_Sales,IsHoliday
5,5,2023-10-15,6234.660320408012,False
5,5,2023-10-22,3995.4171588841796,False
5,5,2023-10-29,2078.224412037042,False
5,5,2023-11-05,6526.656734771007,False
5,5,2023-11-12,1090.2212797033899,False
5,5,2023-11-19,1885.1527549264215,False
5,5,2023-11-26,2888.394997631204,False
5,5,2023-12-03,3302.8776197593943,False
5,5,2023-12-10,4144.310867489874,False
5,5,2023-12-17,9981.864469894466,False
5,5,2023-12-24,1555.1642621004294,False
5,5,2023-12-31,2903.309705079439,False
6,1,2023-01-01,4749.691227211363,True
6,1,2023-01-08,7283.56255077134,False
6,1,2023-01-15,1611.1627399192066,False
6,1,2023-01-22,1864.5008718054949,False
6,1,2023-01-29,5897.353756058514,False
6,1,2023-02-05,7496.998062532396,False
6,1,2023-02-12,2636.1177048843815,False
6,1,2023-02-19,5779.623962190883,False
6,1,2023-02-26,3063.3081527207773,False
6,1,2023-03-05,6362.497700282402,False
6,1,2023-03-12,2750.6657174439742,False
6,1,2023-03-19,2782.6502818244726,False
6,1,2023-03-26,8812.056813341924,False
6,1,2023-04-02,1096.3925176157568,False
6,1,2023-04-09,6583.133896830255,False
6,1,2023-04-16,6857.596802440661,False
6,1,2023-04-23,1099.0099175423074,False
6,1,2023-04-30,2795.9870761798875,False
6,1,2023-05-07,9616.956352909123,False
6,1,2023-05-14,1967.200062648088,False
6,1,2023-05-21,4316.658724326225,False
6,1,2023-05-28,6697.4336468017555,False
6,1,2023-06-04,9146.255288184619,False
6,1,2023-06-11,1314.3742762908546,False
6,1,2023-06-18,9280.892803187207,False
6,1,2023-06-25,5578.894458688757,False
6,1,2023-07-02,5187.6194804591405,False
6,1,2023-07-09,5900.636533740283,False
6,1,2023-07-16,3438.337266553122,False
6,1,2023-07-23,9313.093493941276,False
6,1,2023-07-30,3296.265784282839,False
6,1,2023-08-06,6261.076308388297,False
6,1,2023-08-13,1934.8939932034145,False
6,1,2023-08-20,9272.187791792687,False
6,1,2023-08-27,6048.495849454253,False
6,1,2023-09-03,6236.723772852957,False
6,1,2023-09-10,3944.5616571806136,False
6,1,2023-09-17,7935.551542902693,False
6,1,2023-09-24,2874.6246871979947,False
6,1,2023-10-01,8907.06175638868,False
6,1,2023-10-08,5181.72972103671,False
6,1,2023-10-15,3450.9780079615807,False
6,1,2023-10-22,1334.4120173447627,False
6,1,2023-10-29,2446.56691993352,False
6,1,2023-11-05,8366.907190304972,False
6,1,2023-11-12,3006.437561800519,False
6,1,2023-11-19,3139.1524785863694,False
6,1,2023-11-26,7587.338818821476,False
6,1,2023-12-03,9911.790472444378,False
6,1,2023-12-10,3256.955973794906,False
6,1,2023-12-17,6265.292043335909,False
6,1,2023-12-24,9662.934257606888,False
6,1,2023-12-31,5514.581389717596,False
6,2,2023-01-01,7441.3428871269625,True
6,2,2023-01-08,9872.338137525114,False
6,2,2023-01-15,1832.2999759767554,False
6,2,2023-01-22,9105.968421871403,False
6,2,2023-01-29,3398.145200221224,False
6,2,2023-02-05,7772.648162945399,False
6,2,2023-02-12,2570.7400300029803,False
6,2,2023-02-19,4719.110207742324,False
6,2,2023-02-26,5716.286658146858,False
6,2,2023-03-05,2724.024692170379,False
6,2,2023-03-12,6595.056025194203,False
6,2,2023-03-19,2290.7113515268957,False
6,2,2023-03-26,9150.89914316446,False
6,2,2023-04-02,6289.1225429440165,False
6,2,2023-04-09,5085.778606478916,False
6,2,2023-04-16,9568.032524921267,False
6,2,2023-04-23,1877.5113904334899,False
6,2,2023-04-30,8993.495480274729,False
6,2,2023-05-07,7659.912491833323,False
6,2,2023-05-14,6660.818901600668,False
6,2,2023-05-21,3352.604860351688,False
6,2,2023-05-28,5649.901986197419,False
6,2,2023-06-04,8095.0598739746365,False
6,2,2023-06-11,1771.416998072871,False
6,2,2023-06-18,1108.705801386408,False
6,2,2023-06-25,6865.202103298643,False
6,2,2023-07-02,3450.3900689037696,False
6,2,2023-07-09,4100.713154211266,False
6,2,2023-07-16,4052.040767405385,False
6,2,2023-07-23,2662.757751112019,False
6,2,2023-07-30,6286.311095018083,False
6,2,2023-08-06,3898.839562647437,False
6,2,2023-08-13,5412.298350344947,False
6,2,2023-08-20,1883.1569640005637,False
6,2,2023-08-27,7896.863997928007,False
6,2,2023-09-03,2747.556971726469,False
6,2,2023-09-10,9294.980599709774,False
6,2,2023-09-17,4524.214290173646,False
6,2,2023-09-24,7265.119662222471,False
6,2,2023-10-01,2881.3692823950487,False
6,2,2023-10-08,8527.433346197477,False
6,2,2023-10-15,4932.280767674349,False
6,2,2023-10-22,7068.59932593908,False
6,2,2023-10-29,8679.0767845306,False
6,2,2023-11-05,5041.970511886268,False
6,2,2023-11-12,9432.347603428863,False
6,2,2023-11-19,9238.036729885062,False
6,2,2023-11-26,1096.2327298445953,False
6,2,2023-12-03,8489.82683132965,False
6,2,2023-12-10,9423.660255103998,False
6,2,2023-12-17,4844.6706150667815,False
6,2,2023-12-24,9410.2562175253,False
6,2,2023-12-31,3575.273575864519,False
6,3,2023-01-01,8156.729448748465,True
6,3,2023-01-08,7402.79233383893,False
6,3,2023-01-15,9707.919587330105,False
6,3,2023-01-22,1658.9371074299638,False
6,3,2023-01-29,2112.999381614186,False
6,3,2023-02-05,4300.292964983842,False
6,3,2023-02-12,5272.899658457539,False
6,3,2023-02-19,9059.047965577158,False
6,3,2023-02-26,7360.038952994971,False
6,3,2023-03-05,8688.089949270048,False
6,3,2023-03-12,7059.22797186538,False
6,3,2023-03-19,3050.403383960938,False
6,3,2023-03-26,6719.700764354338,False
6,3,2023-04-02,3723.0038185708727,False
6,3,2023-04-09,9685.76866110801,False
6,3,2023-04-16,5645.334560259653,False
6,3,2023-04-23,5456.334079868489,False
6,3,2023-04-30,9516.741705801362,False
6,3,2023-05-07,4912.205783741273,False
6,3,2023-05-14,2139.5571450766697,False
6,3,2023-05-21,1264.6295933171796,False
6,3,2023-05-28,6910.780915971121,False
6,3,2023-06-04,3730.1603736017796,False
6,3,2023-06-11,4953.663289754658,False
6,3,2023-06-18,8417.628137809605,False
6,3,2023-06-25,2680.8592371192717,False
6,3,2023-07-02,1971.570755150843,False
6,3,2023-07-09,4353.8116922943345,False
6,3,2023-07-16,5265.164033303838,False
6,3,2023-07-23,4310.728353062737,False
6,3,2023-07-30,2887.630869010619,False
6,3,2023-08-06,3753.567742497167,False
6,3,2023-08-13,8592.298831880002,False
6,3,2023-08-20,8970.273786907728,False
6,3,2023-08-27,1870.4470750106543,False
6,3,2023-09-03,3270.692300043427,False
6,3,2023-09-10,4506.507937875407,False
6,3,2023-09-17,2510.219624271739,False
6,3,2023-09-24,2435.710632510464,False
6,3,2023-10-01,6816.120825762451,False
6,3,2023-10-08,8416.643738463094,False
6,3,2023-10-15,5715.3363325206265,False
6,3,2023-10-22,7449.056768327952,False
6,3,2023-10-29,3202.927760251021,False
6,3,2023-11-05,6259.570548083956,False
6,3,2023-11-12,1977.4536240438886,False
6,3,2023-11-19,5164.6915468359675,False
6,3,2023-11-26,7982.957206433543,False
6,3,2023-12-03,6625.496229982935,False
6,3,2023-12-10,2140.003185043977,False
6,3,2023-12-17,2212.592343706668,False
6,3,2023-12-24,4923.291341672128,False
6,3,2023-12-31,1618.3032065111174,False
6,4,2023-01-01,7058.16082785144,True
6,4,2023-01-08,8285.078113852742,False
6,4,2023-01-15,3657.557379794335,False
6,4,2023-01-22,9030.37172261922,False
6,4,2023-01-29,8295.509658261992,False
6,4,2023-02-05,9067.877364480164,False
6,4,2023-02-12,7726.212849602677,False
6,4,2023-02-19,3047.532269700714,False
6,4,2023-02-26,5704.516792844685,False
6,4,2023-03-05,2986.3844398374004,False
6,4,2023-03-12,9465.055170434753,False
6,4,2023-03-19,3818.722631717422,False
6,4,2023-03-26,4447.794501110377,False
6,4,2023-04-02,9016.801317696343,False
6,4,2023-04-09,5669.211379592406,False
6,4,2023-04-16,2211.447944102949,False
6,4,2023-04-23,7013.077862782983,False
6,4,2023-04-30,8480.070312200896,False
6,4,2023-05-07,8633.802956607464,False
6,4,2023-05-14,2586.7768668233666,False
6,4,2023-05-21,3392.286363132481,False
6,4,2023-05-28,4874.821358379022,False
6,4,2023-06-04,3603.5808787688998,False
6,4,2023-06-11,8264.850882673363,False
6,4,2023-06-18,4127.644529822563,False
6,4,2023-06-25,5022.150291146005,False
6,4,2023-07-02,9375.59193394639,False
6,4,2023-07-09,4053.161110443303,False
6,4,2023-07-16,1328.55042860315,False
6,4,2023-07-23,7229.860121141998,False
6,4,2023-07-30,2221.973564975525,False
6,4,2023-08-06,5187.746982748363,False
6,4,2023-08-13,7666.680666631947,False
6,4,2023-08-20,5131.494815821539,False
6,4,2023-08-27,7406.45217709045,False
6,4,2023-09-03,4442.232679146806,False
6,4,2023-09-10,5787.6524842927765,False
6,4,2023-09-17,9154.46077357175,False
6,4,2023-09-24,5564.841821181286,False
6,4,2023-10-01,2343.732829013138,False
6,4,2023-10-08,6758.231871491196,False
6,4,2023-10-15,6115.309274348872,False
6,4,2023-10-22,6409.241720136277,False
6,4,2023-10-29,9588.429173556204,False
6,4,2023-11-05,4500.240112098762,False
6,4,2023-11-12,6518.060612332534,False
6,4,2023-11-19,5505.278282084379,False
6,4,2023-11-26,8585.366364558977,False
6,4,2023-12-03,4642.938208615805,False
6,4,2023-12-10,2285.739436968133,False
6,4,2023-12-17,2102.4945749259186,False
6,4,2023-12-24,8559.707051854388,False
6,4,2023-12-31,1591.2782785087493,False
6,5,2023-01-01,3177.9453451431386,True
6,5,2023-01-08,4710.558345773245,False
6,5,2023-01-15,3536.4617387091366,False
6,5,2023-01-22,1415.065715412006,False
6,5,2023-01-29,8741.411874512183,False
6,5,2023-02-05,3918.2314866534466,False
6,5,2023-02-12,5690.468652910413,False
6,5,2023-02-19,4990.351610964821,False
6,5,2023-02-26,6228.905225404744,False
6,5,2023-03-05,8748.96913058629,False
6,5,2023-03-12,9542.305221376551,False
6,5,2023-03-19,4786.425112839361,False
6,5,2023-03-26,8138.002231337798,False
6,5,2023-04-02,8088.8460525220335,False
6,5,2023-04-09,6640.000227927116,False
6,5,2023-04-16,1758.982676542213,False
6,5,2023-04-23,2851.3415986971568,False
6,5,2023-04-30,4666.9577150642535,False
6,5,2023-05-07,3274.773617437509,False
6,5,2023-05-14,4730.313541584691,False
6,5,2023-05-21,8589.398021287174,False
6,5,2023-05-28,1975.1237181210583,False
6,5,2023-06-04,3101.598810295592,False
6,5,2023-06-11,8984.987485938085,False
6,5,2023-06-18,6754.30336780598,False
6,5,2023-06-25,5211.6832911636775,False
6,5,2023-07-02,9956.116642816127,False
6,5,2023-07-09,4503.578917997145,False
6,5,2023-07-16,3365.7121734340603,False
6,5,2023-07-23,1724.202486181338,False
6,5,2023-07-30,8389.248543928921,False
6,5,2023-08-06,1399.1120149591363,False
6,5,2023-08-13,6674.895544603363,False
6,5,2023-08-20,1769.6212908699258,False
6,5,2023-08-27,5646.498483624419,False
6,5,2023-09-03,8105.803624989175,False
6,5,2023-09-10,7640.895013236288,False
6,5,2023-09-17,8634.6357356634,False
6,5,2023-09-24,2680.879703317535,False
6,5,2023-10-01,7918.160823758655,False
6,5,2023-10-08,5131.595325106858,False
6,5,2023-10-15,9347.06170284588,False
6,5,2023-10-22,4060.8674671601184,False
6,5,2023-10-29,7449.473890682731,False
6,5,2023-11-05,9052.713855935326,False
6,5,2023-11-12,9835.788342171258,False
6,5,2023-11-19,3435.0745429784906,False
6,5,2023-11-26,3029.5915410737825,False
6,5,2023-12-03,3397.2216814683047,False
6,5,2023-12-10,4592.227747433777,False
6,5,2023-12-17,3296.834134542131,False
6,5,2023-12-24,4700.827952132071,False
6,5,2023-12-31,7532.075941176056,False
7,1,2023-01-01,7137.979008852937,True
7,1,2023-01-08,1819.6418411773934,False
7,1,2023-01-15,3480.1738726137496,False
7,1,2023-01-22,5293.458776220888,False
7,1,2023-01-29,4882.118563162872,False
7,1,2023-02-05,8927.757836106712,False
7,1,2023-02-12,6409.110657538855,False
7,1,2023-02-19,2045.4698247864528,False
7,1,2023-02-26,2865.920163347241,False
7,1,2023-03-05,3350.3382455212045,False
7,1,2023-03-12,7327.101652331559,False
7,1,2023-03-19,7357.269078052367,False
7,1,2023-03-26,8554.039281483201,False
7,1,2023-04-02,6928.194186228838,False
7,1,2023-04-09,5360.579449831595,False
7,1,2023-04-16,9496.749219570751,False
7,1,2023-04-23,8420.70631782227,False
7,1,2023-04-30,4494.35986982364,False
7,1,2023-05-07,3423.2317504618222,False
7,1,2023-05-14,2351.4564145475815,False
7,1,2023-05-21,6902.209050583825,False
7,1,2023-05-28,4560.163812370485,False
7,1,2023-06-04,2079.866429963213,False
7,1,2023-06-11,3866.0949724923894,False
7,1,2023-06-18,2764.2330132886186,False
7,1,2023-06-25,3090.200414765618,False
7,1,2023-07-02,6702.704608298106,False
7,1,2023-07-09,6120.7940941909255,False
7,1,2023-07-16,7909.715117237742,False
7,1,2023-07-23,1712.4153968138617,False
7,1,2023-07-30,4791.248293589117,False
7,1,2023-08-06,5366.7727012091755,False
7,1,2023-08-13,3893.9547003723474,False
7,1,2023-08-20,6766.518120495391,False
7,1,2023-08-27,6055.032137573766,False
7,1,2023-09-03,1838.192554193858,False
7,1,2023-09-10,2682.983064279996,False
7,1,2023-09-17,8167.3392527409205,False
7,1,2023-09-24,5708.504630456035,False
7,1,2023-10-01,5831.1411434020065,False
7,1,2023-10-08,5349.776397092882,False
7,1,2023-10-15,5119.678922557695,False
7,1,2023-10-22,4579.417608361349,False
7,1,2023-10-29,5585.905936983547,False
7,1,2023-11-05,3775.4748644953456,False
7,1,2023-11-12,5493.7915415984735,False
7,1,2023-11-19,7491.937127965442,False
7,1,2023-11-26,1505.2239955747436,False
7,1,2023-12-03,6785.187461276341,False
7,1,2023-12-10,8556.213534092494,False
7,1,2023-12-17,2604.2689229184093,False
7,1,2023-12-24,9227.148667977623,False
7,1,2023-12-31,8113.305955336768,False
7,2,2023-01-01,5716.56893432424,True
7,2,2023-01-08,6485.9197355405195,False
7,2,2023-01-15,9492.902780587181,False
7,2,2023-01-22,3905.4719750416966,False
7,2,2023-01-29,1091.8094596020087,False
7,2,2023-02-05,4908.823070065224,False
7,2,2023-02-12,7890.125853584309,False
7,2,2023-02-19,3987.8182566566757,False
7,2,2023-02-26,2527.4035840657443,False
7,2,2023-03-05,1265.4550697347554,False
7,2,2023-03-12,7208.87328172895,False
7,2,2023-03-19,5707.585289567198,False
7,2,2023-03-26,7441.581708142644,False
7,2,2023-04-02,5230.5089559912785,False
7,2,2023-04-09,8159.541139071224,False
7,2,2023-04-16,7709.9907921489275,False
7,2,2023-04-23,4304.346540365917,False
7,2,2023-04-30,7055.991630796115,False
7,2,2023-05-07,3518.9934232339438,False
7,2,2023-05-14,2474.661815719526,False
7,2,2023-05-21,5568.995363742262,False
7,2,2023-05-28,2168.9526969168337,False
7,2,2023-06-04,3342.7906392260056,False
7,2,2023-06-11,8817.742824907637,False
7,2,2023-06-18,9267.275783371882,False
7,2,2023-06-25,8740.139923522343,False
7,2,2023-07-02,6189.400967752775,False
7,2,2023-07-09,2481.477553276186,False
7,2,2023-07-16,6928.390866912887,False
7,2,2023-07-23,2901.3009789572343,False
7,2,2023-07-30,9898.025105903924,False
7,2,2023-08-06,4059.770734438664,False
7,2,2023-08-13,5985.601782859791,False
7,2,2023-08-20,3902.6448271541844,False
7,2,2023-08-27,4077.103442922349,False
7,2,2023-09-03,5180.452150776069,False
7,2,2023-09-10,7257.979027651972,False
7,2,2023-09-17,5740.047516392108,False
7,2,2023-09-24,2756.672858706771,False
7,2,2023-10-01,4726.239695475044,False
7,2,2023-10-08,2507.614433760996,False
7,2,2023-10-15,3908.4408865216583,False
7,2,2023-10-22,5981.176577748921,False
7,2,2023-10-29,9211.49069455906,False
7,2,2023-11-05,7777.288002474108,False
7,2,2023-11-12,3560.0195894273847,False
7,2,2023-11-19,1113.4073949907993,False
7,2,2023-11-26,2020.0812678007915,False
7,2,2023-12-03,5797.704972583096,False
7,2,2023-12-10,4352.871976731418,False
7,2,2023-12-17,5380.706505012119,False
7,2,2023-12-24,3222.2295780430954,False
7,2,2023-12-31,1287.183158520429,False
7,3,2023-01-01,3679.8578005525032,True
7,3,2023-01-08,4198.505774739147,False
7,3,2023-01-15,5578.143858089068,False
7,3,2023-01-22,4956.039012402171,False
7,3,2023-01-29,9679.061568162875,False
7,3,2023-02-05,3234.7260723279733,False
7,3,2023-02-12,7313.748792671402,False
7,3,2023-02-19,1855.0070926499193,False
7,3,2023-02-26,2375.043198868412,False
7,3,2023-03-05,5497.551380863945,False
7,3,2023-03-12,5882.841862406162,False
7,3,2023-03-19,7555.523512572233,False
7,3,2023-03-26,1295.312254556116,False
7,3,2023-04-02,8032.419302698818,False
7,3,2023-04-09,5342.244407425923,False
7,3,2023-04-16,3202.9210500076083,False
7,3,2023-04-23,8700.615371223299,False
7,3,2023-04-30,1007.2876363980876,False
7,3,2023-05-07,8993.121322494157,False
7,3,2023-05-14,1712.4401563206645,False
7,3,2023-05-21,2619.4326412033747,False
7,3,2023-05-28,4905.823670457576,False
7,3,2023-06-04,9835.713575995333,False
7,3,2023-06-11,9250.370908359657,False
7,3,2023-06-18,4943.567279220964,False
7,3,2023-06-25,5132.58921578388,False
7,3,2023-07-02,8002.7302575539925,False
7,3,2023-07-09,6096.238348661427,False
7,3,2023-07-16,9578.221369517438,False
7,3,2023-07-23,8357.552112436068,False
7,3,2023-07-30,6805.635397625656,False
7,3,2023-08-06,9264.506952548445,False
7,3,2023-08-13,8140.992268344467,False
7,3,2023-08-20,5994.204768029126,False
7,3,2023-08-27,1381.3076446733774,False
7,3,2023-09-03,8030.701611647186,False
7,3,2023-09-10,1477.1961014859232,False
7,3,2023-09-17,4202.690567754972,False
7,3,2023-09-24,3874.705326663331,False
7,3,2023-10-01,6836.665796506067,False
7,3,2023-10-08,6239.385591191179,False
7,3,2023-10-15,2746.92872985557,False
7,3,2023-10-22,6021.321468175138,False
7,3,2023-10-29,1952.8052118009857,False
7,3,2023-11-05,3328.8301603846526,False
7,3,2023-11-12,2269.75496652647,False
7,3,2023-11-19,9887.533709892361,False
7,3,2023-11-26,4232.146247501905,False
7,3,2023-12-03,9506.136917383123,False
7,3,2023-12-10,3619.5828687712205,False
7,3,2023-12-17,6158.818624310153,False
7,3,2023-12-24,2611.5954278467952,False
7,3,2023-12-31,2715.033204794874,False
7,4,2023-01-01,2322.260386048448,True
7,4,2023-01-08,4835.651674935212,False
7,4,2023-01-15,4851.707616833463,False
7,4,2023-01-22,7395.685984784512,False
7,4,2023-01-29,3616.3051396361643,False
7,4,2023-02-05,6286.104703300916,False
7,4,2023-02-12,7227.026916726944,False
7,4,2023-02-19,2679.9762813031584,False
7,4,2023-02-26,3339.6559352970457,False
7,4,2023-03-05,6982.162284662928,False
7,4,2023-03-12,1473.5054455846687,False
7,4,2023-03-19,5916.796256856098,False
7,4,2023-03-26,8433.334780236055,False
7,4,2023-04-02,4908.076599886668,False
7,4,2023-04-09,1683.195404782493,False
7,4,2023-04-16,1009.1439518370175,False
7,4,2023-04-23,6701.853550206828,False
7,4,2023-04-30,9101.070376176594,False
7,4,2023-05-07,5820.663025173853,False
7,4,2023-05-14,1249.1570781162695,False
7,4,2023-05-21,5420.590734943167,False
7,4,2023-05-28,5846.976913974828,False
7,4,2023-06-04,4987.324338623088,False
7,4,2023-06-11,5857.395307714943,False
7,4,2023-06-18,1277.8144282656256,False
7,4,2023-06-25,3208.5405393795772,False
7,4,2023-07-02,8887.00569928171,False
7,4,2023-07-09,8268.806939421476,False
7,4,2023-07-16,9141.571633553063,False
7,4,2023-07-23,4041.2691285428323,False
7,4,2023-07-30,2851.2742139260517,False
7,4,2023-08-06,9862.866231175605,False
7,4,2023-08-13,5535.605961759626,False
7,4,2023-08-20,4884.763136878926,False
7,4,2023-08-27,6229.737716041454,False
7,4,2023-09-03,9396.000874969131,False
7,4,2023-09-10,6648.888806078278,False
7,4,2023-09-17,9218.603206781772,False
7,4,2023-09-24,5006.0664415880865,False
7,4,2023-10-01,2194.8188523752665,False
7,4,2023-10-08,7459.337413582494,False
7,4,2023-10-15,9712.991996719908,False
7,4,2023-10-22,6700.929365417132,False
7,4,2023-10-29,9519.782447082136,False
7,4,2023-11-05,7094.866395679554,False
7,4,2023-11-12,4807.7225948217,False
7,4,2023-11-19,2404.8648407464566,False
7,4,2023-11-26,4653.253731990379,False
7,4,2023-12-03,3678.9441038728537,False
7,4,2023-12-10,6066.423729028567,False
7,4,2023-12-17,1824.0916784429407,False
7,4,2023-12-24,3937.7257545799807,False
7,4,2023-12-31,5363.043955305078,False
7,5,2023-01-01,8437.577464391194,True
7,5,2023-01-08,4900.709310972434,False
7,5,2023-01-15,2568.141592697788,False
7,5,2023-01-22,4876.607358067582,False
7,5,2023-01-29,9090.089460838764,False
7,5,2023-02-05,7677.770875267956,False
7,5,2023-02-12,9608.470301870268,False
7,5,2023-02-19,8495.372801993646,False
7,5,2023-02-26,4617.807505500821,False
7,5,2023-03-05,2433.4448624195766,False
7,5,2023-03-12,2720.809975678928,False
7,5,2023-03-19,3572.424500604841,False
7,5,2023-03-26,2292.3036112657046,False
7,5,2023-04-02,4177.581197070415,False
7,5,2023-04-09,9861.761901139327,False
7,5,2023-04-16,7913.513410460653,False
7,5,2023-04-23,4433.336615976643,False
7,5,2023-04-30,7106.646511439738,False
7,5,2023-05-07,1194.9002488328852,False
7,5,2023-05-14,9069.984195352705,False
7,5,2023-05-21,3232.5966544194393,False
7,5,2023-05-28,3668.1585776018014,False
7,5,2023-06-04,2529.117846799023,False
7,5,2023-06-11,2309.517875414674,False
7,5,2023-06-18,7148.127548668338,False
7,5,2023-06-25,1196.9050697910818,False
7,5,2023-07-02,3889.0465321890747,False
7,5,2023-07-09,6335.620129385535,False
7,5,2023-07-16,8216.7554054467,False
7,5,2023-07-23,1541.0952723549572,False
7,5,2023-07-30,7846.416761530544,False
7,5,2023-08-06,9481.312112242213,False
7,5,2023-08-13,4923.578176339811,False
7,5,2023-08-20,5090.38869000514,False
7,5,2023-08-27,3737.306678859965,False
7,5,2023-09-03,3363.291403361543,False
7,5,2023-09-10,4697.163283631602,False
7,5,2023-09-17,4769.248374960687,False
7,5,2023-09-24,9269.955840043782,False
7,5,2023-10-01,8078.899742748804,False
7,5,2023-10-08,7115.74444529521,False
7,5,2023-10-15,2180.091257384354,False
7,5,2023-10-22,1951.9168292035529,False
7,5,2023-10-29,4273.515556487546,False
7,5,2023-11-05,4239.449214252409,False
7,5,2023-11-12,9301.267594222238,False
7,5,2023-11-19,4082.371609640768,False
7,5,2023-11-26,1076.1168799513196,False
7,5,2023-12-03,6200.178147667534,False
7,5,2023-12-10,2830.570635924588,False
7,5,2023-12-17,4519.733027905757,False
7,5,2023-12-24,3551.723743451353,False
7,5,2023-12-31,4011.4513346691438,False
8,1,2023-01-01,1422.4679558197129,True
8,1,2023-01-08,3308.6701331227705,False
8,1,2023-01-15,2605.432910216431,False
8,1,2023-01-22,2921.721365788336,False
8,1,2023-01-29,8067.58366518107,False
8,1,2023-02-05,8058.6520265837435,False
8,1,2023-02-12,4676.895454158043,False
8,1,2023-02-19,9431.651706221062,False
8,1,2023-02-26,1345.286211548801,False
8,1,2023-03-05,4946.047951280049,False
8,1,2023-03-12,4188.24061178327,False
8,1,2023-03-19,4827.615824469016,False
8,1,2023-03-26,2644.89854683417,False
8,1,2023-04-02,5937.1614445965415,False
8,1,2023-04-09,4841.570692979913,False
8,1,2023-04-16,5355.403706886615,False
8,1,2023-04-23,3669.1515918520645,False
8,1,2023-04-30,1536.108617096788,False
8,1,2023-05-07,1459.6450664176891,False
8,1,2023-05-14,2780.2582437539386,False
8,1,2023-05-21,4298.365306133648,False
8,1,2023-05-28,4686.105960101166,False
8,1,2023-06-04,1892.5234984789395,False
8,1,2023-06-11,4186.675805308424,False
8,1,2023-06-18,7241.891229670392,False
8,1,2023-06-25,5720.325308285159,False
8,1,2023-07-02,9806.226105304777,False
8,1,2023-07-09,1364.58807148336,False
8,1,2023-07-16,9152.28008431492,False
8,1,2023-07-23,2767.009703386093,False
8,1,2023-07-30,6570.558115392805,False
8,1,2023-08-06,5789.927462677863,False
8,1,2023-08-13,5978.278123345243,False
8,1,2023-08-20,5402.495090926102,False
8,1,2023-08-27,5120.240993506618,False
8,1,2023-09-03,5658.089892013984,False
8,1,2023-09-10,2664.4080714457173,False
8,1,2023-09-17,9468.275669214347,False
8,1,2023-09-24,2652.9262013251637,False
8,1,2023-10-01,4005.1763793287505,False
8,1,2023-10-08,3774.457534379204,False
8,1,2023-10-15,5877.622861983724,False
8,1,2023-10-22,4564.540664448277,False
8,1,2023-10-29,4379.117525591352,False
8,1,2023-11-05,7652.071470310334,False
8,1,2023-11-12,3630.8917316224515,False
8,1,2023-11-19,5369.807255013929,False
8,1,2023-11-26,5114.50017476618,False
8,1,2023-12-03,2480.3192535361986,False
8,1,2023-12-10,2997.5687182257834,False
8,1,2023-12-17,6160.193117040424,False
8,1,2023-12-24,2952.492383464456,False
8,1,2023-12-31,1975.3329908635724,False
8,2,2023-01-01,9791.367655480983,True
8,2,2023-01-08,1347.2608091317693,False
8,2,2023-01-15,5069.078837559536,False
8,2,2023-01-22,2424.329632795336,False
8,2,2023-01-29,7662.458327591993,False
8,2,2023-02-05,7753.50621755636,False
8,2,2023-02-12,7670.143232746852,False
8,2,2023-02-19,2491.9582418703503,False
8,2,2023-02-26,2572.283374854871,False
8,2,2023-03-05,2244.2014874364195,False
8,2,2023-03-12,4490.766003159781,False
8,2,2023-03-19,8242.708217675492,False
8,2,2023-03-26,3293.6889500100565,False
8,2,2023-04-02,8085.2559163018095,False
8,2,2023-04-09,5900.132559596435,False
8,2,2023-04-16,2397.9467805634285,False
8,2,2023-04-23,2256.4133503291405,False
8,2,2023-04-30,1132.2519479258187,False
8,2,2023-05-07,4526.494733720117,False
8,2,2023-05-14,9253.124432822307,False
8,2,2023-05-21,6204.3864404069545,False
8,2,2023-05-28,2770.874227286424,False
8,2,2023-06-04,7334.917050789131,False
8,2,2023-06-11,2770.154500751464,False
8,2,2023-06-18,6925.686851672743,False
8,2,2023-06-25,7476.765784838917,False
8,2,2023-07-02,8460.937602369257,False
8,2,2023-07-09,7214.722476580511,False
8,2,2023-07-16,2844.243646935435,False
8,2,2023-07-23,7463.788873717462,False
8,2,2023-07-30,5940.037427123358,False
8,2,2023-08-06,9174.51667697635,False
8,2,2023-08-13,9149.772431988873,False
8,2,2023-08-20,5330.646904882508,False
8,2,2023-08-27,1933.7999526733968,False
8,2,2023-09-03,5432.134765264532,False
8,2,2023-09-10,8532.255426324402,False
8,2,2023-09-17,1524.3764290829881,False
8,2,2023-09-24,8579.79485886713,False
8,2,2023-10-01,5662.334318005324,False
8,2,2023-10-08,8599.535051410887,False
8,2,2023-10-15,5738.05897898273,False
8,2,2023-10-22,3054.3906155761165,False
8,2,2023-10-29,4582.7843984208575,False
8,2,2023-11-05,3343.849955864901,False
8,2,2023-11-12,3499.8523583723554,False
8,2,2023-11-19,2391.524642139609,False
8,2,2023-11-26,5323.6339420084905,False
8,2,2023-12-03,8942.911852735586,False
8,2,2023-12-10,5163.43754112979,False
8,2,2023-12-17,6336.323472123133,False
8,2,2023-12-24,1879.9247792116334,False
8,2,2023-12-31,4077.163560089877,False
8,3,2023-01-01,8057.60313216257,True
8,3,2023-01-08,3483.319545778947,False
8,3,2023-01-15,8913.988208316794,False
8,3,2023-01-22,4916.088127975783,False
8,3,2023-01-29,2671.946896596235,False
8,3,2023-02-05,6196.609865848771,False
8,3,2023-02-12,7208.627776361104,False
8,3,2023-02-19,1905.6228917422604,False
8,3,2023-02-26,3153.277101059809,False
